gene_symbol,uniprotkb_ac
XIRP2,A4UGR9
POTEF,A5A3E0
FITM1,A5D6W6
CLEC18A,A5D8T8
CLEC18A,A5D8T8
VPS37C,A5D8V6
VPS37C,A5D8V6
CCDC151,A5D8V7
CFAP69,A5D8W1
PSMB11,A5LHX3
PSD,A5PKW4
PSD,A5PKW4
KRBA1,A5PL33
RGSL1,A5PLK6
ANKRD34B,A5PLL1
ANKRD34B,A5PLL1
TMEM189,A5PLL7
TMEM189,A5PLL7
TMEM189,A5PLL7
FAM149A,A5PLN7
FAM149A,A5PLN7
TRAPPC13,A5PLN9
HTR3E,A5X5Y0
CNOT1,A5YKK6
ARHGEF35,A5YM69
ARHGEF35,A5YM69
CARNS1,A5YM72
MEGF11,A6BM72
CDHR4,A6H8M9
BDP1,A6H8Y1
FAM221B,A6H8Z2
C5orf63,A6NC05
DPPA5,A6NC42
TMEM150B,A6NC51
TMEM150B,A6NC51
ANKRD62,A6NC57
RBAKDN,A6NC62
HGNC:26660,A6NC78
GOLGA8IP,A6NC78
PINLYP,A6NC86
FAM172BP,A6NC97
CCDC88B,A6NC98
GOLGA8O,A6NCC3
MAP1LC3B2,A6NCE7
KLHL33,A6NCF5
VWA3A,A6NCI4
LINC00862,A6NCI5
C2orf78,A6NCI8
C2orf78,A6NCI8
C19orf71,A6NCJ1
TRIM43B,A6NCK2
GMNC,A6NCL1
LRCOL1,A6NCL2
ANKRD33B,A6NCL7
IQCA1L,A6NCM1
KRT87P,A6NCN2
RNF222,A6NCQ9
RNF222,A6NCQ9
NKX2-6,A6NCS4
C2orf72,A6NCS6
OR6C74,A6NCV1
OR6C74,A6NCV1
FAM231B,A6NCW3
IZUMO1R,A6ND01
FAM83G,A6ND36
OR14I1,A6ND48
OR14I1,A6ND48
ASPDH,A6ND91
LRIT2,A6NDA9
PALM3,A6NDB9
SYNDIG1L,A6NDD5
SYNDIG1L,A6NDD5
RBMY1B,A6NDE4
GAGE12H,A6NDE8
PGP,A6NDG6
OR5H15,A6NDH6
TRIM49B,A6NDI0
GOLGA6C,A6NDK9
METTL21EP,A6NDL7
OR6C68,A6NDL8
GOLGA6B,A6NDN3
MYADML2,A6NDP7
MEIS3P1,A6NDR6
TBC1D3B,A6NDS4
C5orf51,A6NDU8
TMEM8B,A6NDV4
TMEM8B,A6NDV4
ZNF840P,A6NDX5
PABPN1L,A6NDY0
MBD3L4,A6NDZ8
FAM186A,A6NE01
BTBD17,A6NE02
WDR97,A6NE52
MBD3L3,A6NE82
RCCD1,A6NED2
RCCD1,A6NED2
ENSG00000271949,A6NED7
PLEKHD1,A6NEE1
GOLGA6L4,A6NEF3
TMEM247,A6NEH6
ZNF503-AS2,A6NEH8
ARRDC5,A6NEK1
SOWAHB,A6NEL2
FAM86C2P,A6NEL3
GOLGA6L9,A6NEM1
CXorf65,A6NEN9
RBMY1E,A6NEQ0
FAM181B,A6NEQ2
TBC1D3F,A6NER0
GAGE12J,A6NER3
GAGE12J,A6NER3
MROH2A,A6NES4
MROH2A,A6NES4
MROH2A,A6NES4
OR5K3,A6NET4
PRR23A,A6NEV1
GOLGA6L3,A6NEY3
PRORSD1P,A6NEY8
POM121B,A6NF01
ANTXRL,A6NF34
CCDC182,A6NF36
NUPR2,A6NF83
OR6C6,A6NF89
FAM205C,A6NFA0
TRABD2B,A6NFA1
TMEM235,A6NFC5
OR2W5,A6NFC9
HELT,A6NFD8
SMCO2,A6NFE2
SMCO2,A6NFE2
EFCAB10,A6NFE3
EFCAB10,A6NFE3
HGNC:31706,A6NFF2
NAP1L6,A6NFF2
FABP12,A6NFH5
FABP12,A6NFH5
ZNF316,A6NFI3
GRXCR2,A6NFK2
RBFOX3,A6NFN3
ANKUB1,A6NFN9
ANKUB1,A6NFN9
TCAF2,A6NFQ2
TCAF2,A6NFQ2
DPRX,A6NFQ7
DPRX,A6NFQ7
C5orf60,A6NFR6
CFAP73,A6NFT4
FAM187A,A6NFU0
PGPEP1L,A6NFU8
MFSD2B,A6NFX1
MFSD2B,A6NFX1
NEMP2,A6NFY4
SDHAF1,A6NFY7
SDHAF1,A6NFY7
FAM24A,A6NFZ4
FAM24A,A6NFZ4
MGAT4D,A6NG13
TMEM202,A6NGA9
TMEM191C,A6NGB0
TMEM221,A6NGB7
WIPF3,A6NGB9
TLCD2,A6NGC4
ZSCAN5C,A6NGD5
ZSCAN5C,A6NGD5
DCAF8L1,A6NGE4
URAD,A6NGE7
C9orf92,A6NGG3
C9orf92,A6NGG3
C2orf71,A6NGG8
PCARE,A6NGG8
CCDC160,A6NGH7
CCDC160,A6NGH7
ANKRD61,A6NGH8
GAGE10,A6NGK3
GAGE10,A6NGK3
IGLON5,A6NGN9
OOEP,A6NGQ2
MROH6,A6NGR9
ERICH4,A6NGS2
GGT3P,A6NGU5
HGNC:27336,A6NGU7
LINC01546,A6NGU7
STRCP1,A6NGW2
FRG2C,A6NGY1
FRG2C,A6NGY1
C5orf52,A6NGY3
C5orf52,A6NGY3
OR51F1,A6NGY5
SMIM9,A6NGZ8
OR2T8,A6NH00
OR2T8,A6NH00
GLTPD2,A6NH11
GLTPD2,A6NH11
GLTPD2,A6NH11
DNAJC9-AS1,A6NH13
SERINC4,A6NH21
TVP23A,A6NH52
ARL5C,A6NH57
OR4C46,A6NHA9
CAPN8,A6NHC0
FPGT-TNNI3K,A6NHC7
DDTL,A6NHG4
OR5H14,A6NHG9
ZNF860,A6NHJ4
ZNF860,A6NHJ4
TUBAL3,A6NHL2
MOXD2P,A6NHM9
OTOL1,A6NHN0
NPIPB15,A6NHN6
NPIPB15,A6NHN6
SPDYE2B,A6NHP3
FBLL1,A6NHQ2
FBLL1,A6NHQ2
EPOP,A6NHQ4
FAM47DP,A6NHR8
SMCHD1,A6NHR9
MANSC4,A6NHS7
HMX3,A6NHT5
CASTOR2,A6NHX0
ANKDD1B,A6NHY2
LRRC14B,A6NHZ5
TRIM64B,A6NI03
TRIM64B,A6NI03
MSGN1,A6NI15
ARHGAP42,A6NI28
POTEM,A6NI47
CCDC154,A6NI56
CCDC154,A6NI56
MYMK,A6NI61
NCF1B,A6NI72
LILRA5,A6NI73
CCDC69,A6NI79
CBY3,A6NI87
RRN3P2,A6NIE6
PRSS29P,A6NIE9
UNC119B,A6NIH7
FAM90A20P,A6NIJ5
OR6C70,A6NIJ9
LRRC10B,A6NIK2
CRYM-AS1,A6NIL9
SLC15A5,A6NIM6
RNF227,A6NIN4
AGAP5,A6NIR3
HGNC:1277,A6NIU2
LINC01549,A6NIU2
LRRIQ4,A6NIV6
LRRIQ4,A6NIV6
WTIP,A6NIX2
SPDYE5,A6NIY4
MBD3L5,A6NJ08
NKX6-3,A6NJ46
NKX6-3,A6NJ46
IGIP,A6NJ69
METTL15,A6NJ78
SAGE2P,A6NJ88
PRR19,A6NJB7
SOWAHD,A6NJG2
ARGFX,A6NJG6
C11orf86,A6NJI1
LRRC72,A6NJI9
C19orf67,A6NJJ6
ZSCAN5B,A6NJL1
ZSCAN5B,A6NJL1
UNCX,A6NJT0
NPIPB13,A6NJU9
C2orf70,A6NJV1
LRRC3C,A6NJW4
LRRC3C,A6NJW4
CD8B2,A6NJW9
SLC9B1P1,A6NJY1
OR6C65,A6NJZ3
RIMBP3C,A6NJZ7
TRIM75P,A6NK02
ACOD1,A6NK06
GLOD5,A6NK44
ZNF233,A6NK53
ZNF233,A6NK53
LIPT2,A6NK58
ASB14,A6NK59
ASB14,A6NK59
ZNF98,A6NK75
RASSF10,A6NK89
SLC22A20P,A6NK97
PCNX2,A6NKB5
SH2D7,A6NKC9
TSPY2,A6NKD2
CCDC85C,A6NKD9
SAC3D1,A6NKF1
ARID3C,A6NKF2
TMEM88B,A6NKF7
RTL1,A6NKG5
RPL37AP8,A6NKH3
OR5H1,A6NKK0
TMEM200C,A6NKL6
TMEM200C,A6NKL6
PCP4L1,A6NKN8
SDR42E2,A6NKP2
CGB1,A6NKQ9
RGPD3,A6NKT7
SPDYE3,A6NKU9
FAM159B,A6NKW6
SHISAL2B,A6NKW6
SLC22A31,A6NKX4
FAM74A7,A6NL05
OR6C75,A6NL08
OR5B21,A6NL26
FAM183A,A6NL82
SHISA7,A6NL88
AQP7P3,A6NL99
C3orf70,A6NLC5
SMIM23,A6NLE4
ELOA3D,A6NLF2
TRIM64C,A6NLI5
C2CD4B,A6NLJ0
C2CD4B,A6NLJ0
TTC36,A6NLP5
RFPL4A,A6NLU0
VSTM2B,A6NLU5
VSTM2B,A6NLU5
DUXA,A6NLW8
SPDYE4,A6NLX3
SPDYE4,A6NLX3
TMEM210,A6NLX4
OR2AG2,A6NM03
AQP12B,A6NM10
LRRC37A2,A6NM11
ZFP92,A6NM28
ZFP92,A6NM28
LRRC30,A6NM36
CCT8L1P,A6NM43
CLDN24,A6NM45
LRRC53,A6NM62
LRRC53,A6NM62
HGNC:1296,A6NM66
LINC01548,A6NM66
OR6C76,A6NM76
TRPC5OS,A6NMA1
SIGLEC16,A6NMB1
FIGNL2,A6NMB9
IFITM10,A6NMD0
GOLGA8J,A6NMD2
CPSF4L,A6NMK7
FAM196B,A6NMK8
INSYN2B,A6NMK8
TMEM212,A6NML5
TMEM212,A6NML5
FAM170B,A6NMN3
OR5K4,A6NMS3
LRRC37A,A6NMS7
DBX1,A6NMT0
OR52A4P,A6NMU1
EIF4E1B,A6NMX2
EIF4E1B,A6NMX2
ANXA2P2,A6NMY6
SNTN,A6NMZ2
OR4C45,A6NMZ5
COL6A6,A6NMZ7
ZNF729,A6NN14
GOLGA8CP,A6NN73
GJE1,A6NN92
GJE1,A6NN92
SRRM3,A6NNA2
SRRM3,A6NNA2
DRGX,A6NNA5
IFITM5,A6NNB3
OR2AT4,A6NND4
OR2AT4,A6NND4
11-Mar,A6NNE9
ZNF726,A6NNF4
FAM90A27P,A6NNH2
NUTM2B,A6NNL0
C15orf61,A6NNL5
RIMBP3B,A6NNM3
TTLL13P,A6NNM8
TTLL13P,A6NNM8
SLC38A8,A6NNN8
SLC38A8,A6NNN8
CCDC169,A6NNP5
DHRS7C,A6NNS2
C16orf96,A6NNT2
C16orf96,A6NNT2
SPDYE16,A6NNV3
ENO4,A6NNW6
RIIAD1,A6NNX1
USP27X,A6NNY8
ZNF716,A6NP11
ZAR1L,A6NP61
TTLL8,A6PVC2
NCBP2L,A6PVI3
NCBP2L,A6PVI3
KNCN,A6PVL3
LRRIQ3,A6PVS8
FAM177B,A6PVY3
FAM177B,A6PVY3
BTBD11,A6QL63
ANKRD36,A6QL64
YJEFN3,A6XGL0
RTL8C,A6ZKI3
GOLGA8A,A7E2F4
ANKRD30BL,A7E2S9
ANKRD30BL,A7E2S9
C4orf47,A7E2U8
C4orf47,A7E2U8
ZSWIM8,A7E2V4
MYH7B,A7E2Y1
ARHGAP32,A7KAX9
DISP2,A7MBM2
DISP2,A7MBM2
TBKBP1,A7MCY6
SRRM4,A7MD48
SOBP,A7XYQ1
POM121C,A8CG34
POM121C,A8CG34
ZNF839,A8K0R7
ZNF839,A8K0R7
MEIS3P2,A8K0S8
WASHC1,A8K0Z3
A2ML1,A8K2U0
A2ML1,A8K2U0
A2ML1,A8K2U0
CD300LB,A8K4G0
ZNF815P,A8K554
C15orf62,A8K5M9
CLCA1,A8K7I4
CLCA1,A8K7I4
COLCA2,A8K830
COLCA2,A8K830
EFCAB7,A8K855
SFI1,A8K8P3
ZNF785,A8K8V0
ERI2,A8K979
DDX11L8,A8MPP1
YDJC,A8MPS7
PP2D1,A8MPX8
GABRR3,A8MPY1
CYSRT1,A8MQ03
PMS2P5,A8MQ11
ZNF850,A8MQ14
NEURL1B,A8MQ27
C17orf51,A8MQB3
GOLGA8B,A8MQT2
NPIPB5,A8MRT5
LYRM9,A8MSI8
LYRM9,A8MSI8
TMEM110-MUSTN1,A8MSY1
SYCE1L,A8MT33
ZNF891,A8MT65
ZNF891,A8MT65
CENPX,A8MT69
ZBBX,A8MT70
FAM166B,A8MTA8
HGNC:31949,A8MTB9
CEACAM18,A8MTB9
GNAT3,A8MTJ3
FOXI3,A8MTJ6
IQCF5,A8MTL0
RNF212B,A8MTL3
RNF212B,A8MTL3
HMSD,A8MTL9
NOTO,A8MTQ0
CEBPZOS,A8MTT3
CEBPZOS,A8MTT3
ZNF724,A8MTY0
ZNF724,A8MTY0
KRTAP9-7,A8MTY7
BBIP1,A8MTZ0
BBIP1,A8MTZ0
C12orf71,A8MTZ7
C12orf71,A8MTZ7
SMTNL1,A8MU46
SMTNL1,A8MU46
C17orf100,A8MU93
C17orf100,A8MU93
PDZK1P1,A8MUH7
USP17L5,A8MUK1
ADARB2-AS1,A8MUL3
LGALS16,A8MUM7
LGALS16,A8MUM7
METTL12,A8MUP2
CSKMT,A8MUP2
GSG1L2,A8MUP6
FABP5P3,A8MUU1
ZNF727,A8MUV8
KRTAP16-1,A8MUX0
ZNF705G,A8MUZ8
ZNF705G,A8MUZ8
SERPINE3,A8MV23
C17orf98,A8MV24
MPTX1,A8MV57
VGLL3,A8MV65
HIGD1C,A8MV81
KRTAP9-6,A8MVA2
C19orf38,A8MVS5
NCF1C,A8MVU1
FAM171A2,A8MVW0
HEPACAM2,A8MVW5
ARHGEF33,A8MVX0
ARHGEF33,A8MVX0
BTNL10,A8MVZ5
PHF20L1,A8MW92
BECN2,A8MW95
MEI4,A8MW99
MEI4,A8MW99
ZNF705E,A8MWA4
SNRPGP15,A8MWD9
EFCAB8,A8MWE9
FADS2P1,A8MWK0
TMEM14DP,A8MWL7
SMIM34A,A8MWV9
HGNC:14126,A8MWX3
WASH4P,A8MWX3
KIAA1324L,A8MWY0
FAM90A12P,A8MX19
KRTAP29-1,A8MX34
CAPN14,A8MX76
GRXCR1,A8MXD5
VSTM5,A8MXK1
MAGEB17,A8MXT2
MAGEB17,A8MXT2
NUDT19,A8MXV4
CDRT15L2,A8MXV6
ZNF99,A8MXY4
KRTAP9-1,A8MXZ3
LACTBL1,A8MY62
CXorf49,A8MYA2
TMCO5B,A8MYB1
TTC34,A8MYJ7
TTC34,A8MYJ7
ODF3B,A8MYP8
KCNU1,A8MYU2
DCDC2C,A8MYV0
HGNC:23587,A8MYX2
FAM25E,A8MYX2
MINDY4B,A8MYZ0
IQCF6,A8MYZ5
IQCF6,A8MYZ5
FOXO6,A8MYZ6
EFCAB9,A8MZ26
EVPLL,A8MZ36
LEUTX,A8MZ59
C2orf74,A8MZ97
GOLGA6L6,A8MZA4
C16orf90,A8MZG2
HGNC:49233,A8MZH6
COL6A5,A8TX70
COL6A5,A8TX70
KPNA7,A9QM74
MIF4GD,A9UHW6
AHRR,A9YTQ3
FER1L4,A9Z1Z3
UPK3BL1,B0FP48
MYO1G,B0I1T2
HACD1,B0YJ81
TSPO,B1AH88
PRR5-ARHGAP8,B1AHC3
PRR5-ARHGAP8,B1AHC4
FHAD1,B1AJZ9
ESPN,B1AK53
SNURFL,B1AK76
ISM1,B1AKI9
NUTM2E,B1AL46
NUTM2E,B1AL46
FAM155A,B1AL88
PALM2-AKAP2,B1ALY0
HGNC:32062,B1ANH7
IBA57-DT,B1ANH7
WDR64,B1ANS9
FAM220BP,B1ANY3
ZNF487,B1APH4
ZNF487,B1APH4
PRR32,B1ATL7
KLLN,B2CW77
RSPH10B2,B2RC85
CENPBD1,B2RD01
OR11H12,B2RN74
TRIM6-TRIM34,B2RNG4
C1QTNF9B,B2RNN3
HMGB1P1,B2RPK0
MYO9A,B2RTY4
POTEC,B2RU33
VWC2L,B2RUY7
SMIM1,B2RUZ4
SMIM1,B2RUZ4
C17orf105,B2RV13
CFAP97D1,B2RV13
TMEM229A,B2RXF0
ZBTB42,B2RXF5
ZBTB42,B2RXF5
KDM4E,B2RXH2
BTBD18,B2RXH4
BTBD18,B2RXH4
EPM2A,B3EWF7
FAM25A,B3EWG3
FAM25C,B3EWG5
FAM25G,B3EWG6
PATE3,B3GLJ2
ERVK3-1,B3KNS4
SRRM5,B3KS81
IQCJ-SCHIP1,B3KU38
ENSG00000241489,B3KWA1
TMEM114,B3SHH9
ENSG00000256206,B4DEV8
ENSG00000256206,B4DEV8
ENSG00000269881,B4DGG1
NBPF26,B4DH59
TMEM233,B4DJY2
ENSG00000189195,B4DKD6
CHURC1-FNTB,B4DL54
CHURC1-FNTB,B4DL54
ENSG00000262660,B4DLN1
SHISA9,B4DS77
ENSG00000283580,B4DSR2
ZNF879,B4DU55
ZNF879,B4DU55
CCDC163,B4DV03
ZNF736,B4DX44
ENSG00000251246,B4DXG7
ZNF732,B4DXR9
SPATA31C2,B4DYI2
TCP11X1,B4DZS4
ENSG00000250349,B4E171
ENSG00000244255,B4E1Z4
ANKRD66,B4E2M5
SEC14L6,B5MCN3
TDRD15,B5MCY1
TDRD15,B5MCY1
GGTLC3,B5MD39
GGTLC3,B5MD39
EIF3CL,B5ME19
EIF3CL,B5ME19
TARM1,B6A8C7
TARM1,B6A8C7
TARM1,B6A8C7
ERVV-1,B6SEH8
ERVV-2,B6SEH9
KCNJ18,B7U540
C2CD4D,B7Z1M9
C2CD4D,B7Z1M9
C10orf142,B7Z368
ENSG00000187186,B7Z3J9
ZNF814,B7Z6K7
TRDC,B7Z8K6
RABGAP1L,B7ZAP0
GPR89A,B7ZAQ6
PPP1R3G,B7ZBB8
KIF28P,B7ZC32
LY6G6E,B7ZCA4
HNRNPCL3,B7ZW38
SHISA8,B8ZZ34
ENSG00000141979,B8ZZF3
C21orf140,B9A014
ENSG00000183292,B9A019
ENSG00000183292,B9A030
ENSG00000184761,B9A039
IGLL5,B9A064
TBC1D3L,B9A6J9
TMEM150C,B9EJG8
TCP10L2,B9ZVM9
WASH3P,C4AMC7
TSNAX-DISC1,C4P0D4
TSNAX-DISC1,C4P0D6
TSNAX-DISC1,C4P0D8
ENSG00000274944,C9IYK1
C9orf172,C9J069
AJM1,C9J069
TRIM49D2,C9J1S8
EEF1E1-BLOC1S5,C9J1V9
ALG1L2,C9J202
NT5C1B-RDH14,C9J2C7
USP17L15,C9J2P7
C4orf51,C9J302
C4orf51,C9J302
C5orf58,C9J3I9
C5orf58,C9J3I9
TEX22,C9J3V5
TEX22,C9J3V5
C22orf46,C9J442
ENSG00000249240,C9J4A7
C19orf81,C9J6K1
RASA4B,C9J798
RASA4B,C9J798
UMAD1,C9J7I0
UMAD1,C9J7I0
ENSG00000280571,C9JAW5
KRBOX1,C9JBD0
FAM157A,C9JC47
ENSG00000277669,C9JCJ5
HSBP1L1,C9JCN9
CLDN25,C9JDP6
HGNC:27282,C9JDV5
C12orf77,C9JDV5
PATL2,C9JE40
PHGR1,C9JFL3
NPIPB4,C9JG80
NPIPB4,C9JG80
PRRT4,C9JH25
TMEM238,C9JI98
BTBD19,C9JJ37
USP17L10,C9JJH3
ATP5J2-PTCD1,C9JJT5
HHLA1,C9JL84
USP17L13,C9JLJ4
C11orf95,C9JLR9
MCRIP1,C9JLW8
MCRIP1,C9JLW8
ABHD14A-ACY1,C9JMV9
ZNF878,C9JN71
DIRC3,C9JPN6
USP17L12,C9JPN9
TMEM232,C9JQI7
KBTBD13,C9JR72
AKR1B15,C9JRZ8
AKR1B15,C9JRZ8
BHMG1,C9JSJ3
ANKRD63,C9JTQ0
ADM5,C9JUS6
ENSG00000284041,C9JVG2
USP17L11,C9JVI0
INAFM1,C9JVW0
C11orf94,C9JXX5
PRAC2,D3DTV9
KLRF2,D3W0D1
ENSG00000243696,D6R8Y8
USP17L21,D6R901
USP17L18,D6R9N7
USP17L22,D6RA61
FAM47E-STBD1,D6RA91
RTEL1-TNFRSF6B,D6RA96
ENSG00000257184,D6RAR5
ENSG00000272869,D6RBG4
USP17L23,D6RBM5
USP17L17,D6RBQ6
ENSG00000187695,D6RBZ9
USP17L19,D6RCP7
CFAP99,D6REC4
CFAP99,D6REC4
GOLGA8K,D6RF30
MCIDAS,D6RGH6
FAM90A26,D6RGX4
FAM90A26,D6RGX4
ENSG00000248713,D6RIA3
C4orf54,D6RIA3
USP17L20,D6RJB6
STMP1,E0CX11
MUC22,E2RYF6
MUC22,E2RYF6
HCG22,E2RYF7
PRSS46,E5RG02
PRSS46P,E5RG02
ENSG00000170091,E5RGE8
ENSG00000248235,E5RGS7
ENSG00000170091,E5RH73
NPIPB11,E5RHQ5
NPIPB11,E5RHQ5
ENSG00000170091,E5RHS6
ENSG00000272772,E5RI56
HGNC:42974,E5RJ46
C8orf87,E5RJ46
ANKRD65,E5RJM6
FTCDNL1,E5RQL4
ENSG00000258674,E7ENQ6
ENSG00000250264,E7ENX8
ENSG00000262633,E7EQ34
ENSG00000167807,E7EQL1
RNF223,E7ERA6
ENSG00000272741,E7ESA3
ZNF587B,E7ETH6
ENSG00000244255,E7ETN3
PPP5D1,E7EU14
PPP5D1,E7EU14
ENSG00000267699,E7EUB6
ENSG00000256500,E7EVH7
ZNF670-ZNF695,E7EVQ0
PROB1,E7EW31
ENSG00000264324,E7EWF7
ENSG00000249967,E9PAM4
NACA,E9PAV3
NACA,E9PAV3
PTGES3L,E9PB15
ENSG00000251569,E9PBE3
ENSG00000273217,E9PCH4
C1QTNF3-AMACR,E9PGA6
ANHX,E9PGG2
ENSG00000254536,E9PI62
NPIPA2,E9PIF3
ENSG00000254469,E9PIP4
NPIPB6,E9PJ23
NPIPB6,E9PJ23
ENSG00000254469,E9PJ82
NPIPA7,E9PJI5
NPIPA5,E9PKD4
FPGT-TNNI3K,E9PKE1
NEDD8-MDP1,E9PL57
ENSG00000255432,E9PLD3
ENSG00000255439,E9PLN8
ENSG00000254469,E9PLZ0
ENSG00000258472,E9PMD0
HSPB2-C11orf52,E9PN16
ENSG00000254469,E9PP57
ENSG00000167524,E9PPC7
ENSG00000254469,E9PQ18
NDUFC2-KCTD14,E9PQ53
NPIPB8,E9PQR5
NPIPB8,E9PQR5
TMEM262,E9PQX1
C11orf98,E9PRG8
C11orf98,E9PRG8
NEDD8-MDP1,E9PS38
ENSG00000254692,E9PSI1
SYS1-DBNDD2,F2Z2A3
ENSG00000264545,F2Z2F3
ZNF670-ZNF695,F2Z2N8
ATP6V1G2-DDX39B,F2Z307
FNDC10,F2Z333
ENSG00000268744,F2Z351
LMO7DN,F2Z398
LMO7DN,F2Z398
C5orf67,F2Z3F1
C5orf67,F2Z3F1
HGNC:42963,F2Z3M2
C17orf112,F2Z3M2
ABHD14A-ACY1,F2Z3Q0
ENSG00000256591,F5GXW4
UBAP1L,F5GYI3
ENSG00000256591,F5GYJ5
ENSG00000257046,F5H094
ENSG00000267179,F5H0A9
PPIAL4D,F5H284
ENSG00000272822,F5H423
C3orf80,F5H4A9
FAM227A,F5H4B4
ENSG00000256566,F5H5K5
ENSG00000255730,F5H5P2
ENSG00000256591,F5H5T6
ENSG00000243501,F5H697
ENSG00000255641,F5H6K3
ENSG00000256632,F5H768
ENSG00000234719,F5H898
ENSG00000278139,F6TDL0
ENSG00000228144,F6UZH7
FAM47E-STBD1,F6W5V1
RTEL1-TNFRSF6B,F6WH68
ENSG00000264813,F6X3S4
ENSG00000258311,F8VNQ1
ENSG00000144785,F8VP03
ENSG00000258064,F8VRH5
RFPL4AL1,F8VTS6
RFPL4AL1,F8VTS6
POC1B-GALNT4,F8VUJ3
SP7,F8VV67
CKAP4,F8VVU0
ENSG00000258130,F8VWA3
DLX3,F8VXG1
ENSG00000234719,F8VY45
ENSG00000265590,F8VZ95
C21orf59-TCP10L,F8VZ95
POC1B-GALNT4,F8VZB3
ENSG00000144785,F8W031
ENSG00000258311,F8W036
ENSG00000258311,F8W099
ENSG00000203546,F8W1H4
ENSG00000144785,F8W1U5
NPIPB9,F8W1W9
NPIPB9,F8W1W9
ENSG00000280537,F8W735
ENSG00000180574,F8W810
INMT-MINDY4,F8WBC2
GOLGA8N,F8WBI6
ENSG00000272162,F8WBI7
MROH7-TTC4,F8WC02
ARPC4-TTLL3,F8WCF6
INO80B-WBP1,F8WCL7
INS-IGF2,F8WCM5
ENSG00000124593,F8WDY8
ARPC4-TTLL3,F8WE39
ENSG00000272647,F8WEM9
NPIPA3,F8WFD2
NPIPA3,F8WFD2
ENSG00000284292,F8WFD3
SUMO1P1,G2XKQ0
SLCO1B7,G3V0H7
ENSG00000284505,G3V0Z9
HGNC:27409,G3V211
LINC01619,G3V211
ENSG00000258973,G3V2L1
ENSG00000259132,G3V2T6
ENSG00000258691,G3V318
ATP5J2-PTCD1,G3V325
ENSG00000258465,G3V3G9
ENSG00000259066,G3V3P5
ENSG00000259066,G3V3Q6
OR4N2,G3V3W5
ENSG00000258653,G3V3Y1
ENSG00000258728,G3V4G9
ENSG00000214265,G3V4N2
ENSG00000273259,G3V5I3
ENSG00000170091,G3XAM5
KRTAP4-16,G5E9R7
ENSG00000281028,G5E9Z4
TSTD3,H0UI37
ENSG00000248751,H0Y2U5
FAM72C,H0Y354
RPL36A-HNRNPH2,H0Y3V9
ENSG00000249624,H0Y3Z8
ENSG00000248751,H0Y5R9
ENSG00000251537,H0Y626
ENSG00000173366,H0Y858
ENSG00000284695,H0Y8G0
TMEM110-MUSTN1,H0Y8V1
JMJD7-PLA2G4B,H0Y9G9
ENSG00000272442,H0Y9J4
ENSG00000251012,H0Y9P7
PRR5-ARHGAP8,H0Y9T8
ENSG00000271793,H0YAA0
ENSG00000249141,H0YAE9
ENSG00000248235,H0YBP7
ENSG00000276418,H0YC42
ENSG00000254979,H0YCF1
ENSG00000254979,H0YCG3
ENSG00000255439,H0YD56
ENSG00000254469,H0YEW9
ENSG00000183889,H0YF59
ENSG00000255767,H0YFU0
ENSG00000255863,H0YGG7
ENSG00000272897,H0YGN5
ENSG00000272921,H0YGX0
ENSG00000257390,H0YHG0
ENSG00000257390,H0YHH1
ENSG00000258130,H0YHN6
ENSG00000257390,H0YHR6
ENSG00000257921,H0YIG0
ENSG00000257921,H0YIJ7
CHURC1-FNTB,H0YIM3
CHURC1-FNTB,H0YIM9
ENSG00000257411,H0YIN7
ENSG00000203546,H0YIP1
ENSG00000257390,H0YIP3
NPIPB12,H0YIQ3
RNASEK-C17orf49,H0YIS7
ENSG00000111780,H0YIV9
ENSG00000258466,H0YIZ8
ENSG00000258466,H0YJ10
CHURC1-FNTB,H0YJ25
ENSG00000258465,H0YJ60
TCL1A,H0YJR9
ENSG00000273171,H0YJW9
EML5,H0YJX1
ENSG00000258989,H0YJX3
HGNC:49416,H0YKK7
UBE2Q2L,H0YL09
TMEM250,H0YL14
TMEM250,H0YL14
C15orf38-AP3S2,H0YL85
GOLGA6L22,H0YM25
GOLGA6L22,H0YM25
C15orf38-AP3S2,H0YMK0
ENSG00000259753,H3BM21
ENSG00000257062,H3BMA8
ENSG00000256029,H3BMC4
ENSG00000261130,H3BMD7
MPV17L,H3BMD7
SMKR1,H3BMG3
ENSG00000259522,H3BMG7
ENSG00000131152,H3BMH7
ENSG00000260861,H3BML4
ENSG00000258677,H3BMM0
ENSG00000256861,H3BMM5
ENSG00000260371,H3BMQ9
HGNC:44658,H3BN30
C16orf97,H3BN30
BLOC1S5-TXNDC5,H3BN57
ENSG00000260342,H3BN98
ENSG00000260836,H3BNC9
ENSG00000258052,H3BNG1
ENSG00000258864,H3BNH8
C3orf84,H3BNL1
ENSG00000258130,H3BNL2
C6orf229,H3BNL8
ARMH2,H3BNL8
BORCS8-MEF2B,H3BNR1
ENSG00000260170,H3BNX3
ENSG00000261130,H3BNZ9
ENSG00000282804,H3BP45
ENSG00000261833,H3BPC8
GOLGA8S,H3BPF8
GOLGA8S,H3BPF8
MKRN2OS,H3BPM6
ENSG00000260272,H3BQ06
ENSG00000259784,H3BQ15
ENSG00000187186,H3BQ31
ENSG00000260234,H3BQ33
ENSG00000260869,H3BQ85
STMND1,H3BQB6
ENSG00000258539,H3BQF6
NOL3,H3BQJ5
LY6L,H3BQJ8
LY6L,H3BQJ8
