GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
P46977	STT3A	enables	GO:0004579	F	ECO:0000315	IMP	PMID:19167329		9606	UniProt		20120920
P46977	STT3A	enables	GO:0004576	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003674	9606	InterPro		20201205
P46977	STT3A	enables	GO:0004579	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.18	9606	UniProt		20201205
P46977	STT3A	enables	GO:0004579	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:F1PJP5	9606	UniProt		20200128
P51993	FUT6	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
P51993	FUT6	enables	GO:0017083	F	ECO:0000314	IDA	PMID:9363434		9606	UniProt		20200309
P51993	FUT6	enables	GO:0017083	F	ECO:0000314	IDA	PMID:17604274		9606	UniProt		20200306
P51993	FUT6	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
P51993	FUT6	enables	GO:0008417	F	ECO:0000304	TAS	PMID:8175676		9606	PINC		20030904
P51993	FUT6	enables	GO:0017083	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.152	9606	UniProt		20201205
P51993	FUT6	enables	GO:0008417	F	ECO:0000314	IDA	PMID:17604274		9606	BHF-UCL		20170614
P51993	FUT6	enables	GO:0046920	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20031216
P52961	ART1	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107511|MGI:MGI:107948|PANTHER:PTN001619882|UniProtKB:P55806|UniProtKB:P55807	9606	GO_Central		20180112
P52961	ART1	enables	GO:0003956	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000768	9606	InterPro		20201205
P52961	ART1	enables	GO:0003950	F	ECO:0000304	TAS	PMID:7947688		9606	PINC		20030904
P52961	ART1	enables	GO:0106275	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
P52961	ART1	enables	GO:0003956	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
P52961	ART1	enables	GO:0106274	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
P52961	ART1	enables	GO:0003956	F	ECO:0000304	TAS	Reactome:R-HSA-1972385		9606	Reactome		20160315
P54840	GYS2	enables	GO:0004373	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0266064|MGI:MGI:101805|PANTHER:PTN001300778|RGD:1589798|RGD:2773|SGD:S000001911|SGD:S000004248|UniProtKB:P13807|UniProtKB:P54840|dictyBase:DDB_G0267674	9606	GO_Central		20181120
P54840	GYS2	enables	GO:0004373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008631	9606	InterPro		20201205
P54840	GYS2	enables	GO:0004373	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.11	9606	UniProt		20201205
P54840	GYS2	enables	GO:0004373	F	ECO:0000269	EXP	PMID:9691087		9606	Reactome		20130502
P54840	GYS2	enables	GO:0004373	F	ECO:0000314	IDA	PMID:1731614		9606	UniProt		20060104
P54840	GYS2	enables	GO:0004373	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P17625	9606	UniProt		20060104
P54855	UGT2B15	enables	GO:0015020	F	ECO:0000314	IDA	PMID:18719240		9606	UniProt		20201019
P54855	UGT2B15	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
P54855	UGT2B15	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20056724		9606	BHF-UCL		20100726
P54855	UGT2B15	enables	GO:0015020	F	ECO:0000314	IDA	PMID:22579593		9606	UniProt		20140529
P57054	PIGP	enables	GO:0017176	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016542	9606	InterPro		20201205
P61647	ST8SIA6	enables	GO:0003828	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106018|MGI:MGI:106019|MGI:MGI:106020|MGI:MGI:109243|PANTHER:PTN000241531|UniProtKB:O43173|UniProtKB:Q92185|UniProtKB:Q92186|UniProtKB:Q92187	9606	GO_Central		20201024
P61647	ST8SIA6	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
P61647	ST8SIA6	enables	GO:0008373	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K4T1|ensembl:ENSMUSP00000003509	9606	Ensembl		20201205
P61647	ST8SIA6	enables	GO:0008373	F	ECO:0000250	ISS	PMID:11980897	UniProtKB:Q8K4T1	9606	BHF-UCL		20110720
Q00973	B4GALNT1	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342057|PANTHER:PTN001285720|RGD:620490|UniProtKB:Q00973|UniProtKB:Q8NHY0	9606	GO_Central		20200313
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000314	IDA	PMID:7487055		9606	UniProt		20200113
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000314	IDA	PMID:7890749		9606	UniProt		20200113
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000315	IMP	PMID:1601877		9606	UniProt		20170116
Q00973	B4GALNT1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011143	9606	InterPro		20201205
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000304	TAS	PMID:8702839		9606	PINC		20030904
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.92	9606	UniProt		20201205
Q00973	B4GALNT1	enables	GO:0008376	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q10468|ensembl:ENSRNOP00000048586	9606	Ensembl		20201205
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q10468|ensembl:ENSRNOP00000048586	9606	Ensembl		20201205
Q00973	B4GALNT1	enables	GO:0003947	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09200|ensembl:ENSMUSP00000006914	9606	Ensembl		20201205
Q02742	GCNT1	enables	GO:0003829	F	ECO:0000304	TAS	PMID:1329093		9606	PINC		20030904
Q02742	GCNT1	enables	GO:0003829	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.102	9606	UniProt		20201205
Q02742	GCNT1	enables	GO:0003829	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64165|ensembl:ENSRNOP00000066013	9606	Ensembl		20201205
Q04446	GBE1	enables	GO:0003844	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000040010|SGD:S000000737|TAIR:locus:2044903|TAIR:locus:2144608|UniProtKB:A0A0G2JTB2|UniProtKB:P07762|UniProtKB:P9WN45|UniProtKB:Q04446	9606	GO_Central		20170616
Q04446	GBE1	enables	GO:0003844	F	ECO:0000314	IDA	PMID:26199317		9606	UniProt		20161114
Q04446	GBE1	enables	GO:0003844	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037439	9606	InterPro		20201205
Q04446	GBE1	enables	GO:0003844	F	ECO:0000304	TAS	PMID:8613547		9606	PINC		20030904
Q04446	GBE1	enables	GO:0102752	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.18	9606	UniProt		20201205
Q04446	GBE1	enables	GO:0003844	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.18	9606	UniProt		20201205
Q04446	GBE1	enables	GO:0003844	F	ECO:0000269	EXP	PMID:8613547		9606	Reactome		20130624
Q04446	GBE1	enables	GO:0003844	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0G2JTB2|ensembl:ENSRNOP00000068640	9606	Ensembl		20201205
Q06203	PPAT	enables	GO:0004044	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004901|PANTHER:PTN000225535|PomBase:SPAC4D7.08c|RGD:620237|SGD:S000004915|TAIR:locus:2139549|UniProtKB:P0AG16	9606	GO_Central		20200625
Q06203	PPAT	enables	GO:0004044	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005854	9606	InterPro		20201205
Q06203	PPAT	enables	GO:0004044	F	ECO:0000304	TAS	PMID:8106516		9606	PINC		20030904
Q06203	PPAT	enables	GO:0004044	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.14	9606	UniProt		20201205
Q06203	PPAT	enables	GO:0004044	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35433|ensembl:ENSRNOP00000002905	9606	Ensembl		20201205
Q09327	MGAT3	enables	GO:0003830	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q10470	9606	UniProt		20181005
Q09327	MGAT3	enables	GO:0003830	F	ECO:0000315	IMP	PMID:19403558		9606	UniProt		20181009
Q09327	MGAT3	enables	GO:0003830	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006813	9606	InterPro		20201205
Q09327	MGAT3	enables	GO:0003830	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.144	9606	UniProt		20201205
Q09327	MGAT3	enables	GO:0003830	F	ECO:0000304	TAS	Reactome:R-HSA-975926		9606	Reactome		20101008
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000314	IDA	PMID:24846175		9606	ARUK-UCL	has_input(UniProtKB:O14522),part_of(GO:0006487)	20180803
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3606200|MGI:MGI:894701|PANTHER:PTN001030899|UniProtKB:Q09328|UniProtKB:Q3V5L5	9606	GO_Central		20200808
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000314	IDA	PMID:30140003		9606	UniProt		20180919
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000314	IDA	PMID:10395745		9606	UniProt		20180919
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026116	9606	InterPro		20201205
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.155	9606	UniProt		20201205
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000304	TAS	Reactome:R-HSA-975916		9606	Reactome		20150207
Q09328	MGAT5	enables	GO:0008375	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R4G6|ensembl:ENSMUSP00000038359	9606	Ensembl		20201205
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R4G6|ensembl:ENSMUSP00000038359	9606	Ensembl		20201205
Q09328	MGAT5	enables	GO:0030144	F	ECO:0000303	NAS	PMID:8292036		9606	UniProt		20010823
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2384966|PANTHER:PTN000305532|RGD:620098|TAIR:locus:2051279|UniProtKB:Q10469	9606	GO_Central		20191206
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000314	IDA	PMID:29666272		9606	UniProt		20180917
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000314	IDA	PMID:7635144		9606	UniProt		20180917
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000315	IMP	PMID:8808595		9606	UniProt		20180917
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007754	9606	InterPro		20201205
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.143	9606	UniProt		20201205
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000304	TAS	Reactome:R-HSA-975829		9606	Reactome		20101004
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q921V5|ensembl:ENSMUSP00000057905	9606	Ensembl		20201205
Q10469	MGAT2	enables	GO:0008455	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09326|ensembl:ENSRNOP00000005608	9606	Ensembl		20201205
Q10471	GALNT2	enables	GO:0004653	F	ECO:0000314	IDA	PMID:16434399		9606	UniProt		20131121
Q10471	GALNT2	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q10471	GALNT2	enables	GO:0004653	F	ECO:0000314	IDA	PMID:12438318		9606	BHF-UCL		20080305
Q10471	GALNT2	enables	GO:0004653	F	ECO:0000314	IDA	PMID:9295285		9606	BHF-UCL		20080306
Q10471	GALNT2	enables	GO:0004653	F	ECO:0000314	IDA	PMID:19460755		9606	GO_Central		20141114
Q10471	GALNT2	enables	GO:0004653	F	ECO:0000314	IDA	PMID:18562306		9606	GO_Central		20141114
Q10472	GALNT1	enables	GO:0004653	F	ECO:0000304	TAS	PMID:7592619		9606	PINC		20030904
Q10472	GALNT1	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q10472	GALNT1	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q10473|ensembl:ENSRNOP00000022117	9606	Ensembl		20201205
Q10472	GALNT1	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08912|ensembl:ENSMUSP00000132142	9606	Ensembl		20201205
Q10472	GALNT1	enables	GO:0004653	F	ECO:0000314	IDA	PMID:9295285		9606	BHF-UCL		20080306
Q10472	GALNT1	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
Q10981	FUT2	enables	GO:0008107	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109374|MGI:MGI:109375|MGI:MGI:1928893|PANTHER:PTN000231475|RGD:2639	9606	GO_Central		20170228
Q10981	FUT2	enables	GO:0031127	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q28113	9606	UniProt		20200117
Q10981	FUT2	enables	GO:0031127	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JL27	9606	UniProt		20200120
Q10981	FUT2	enables	GO:0031127	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q10984	9606	UniProt		20200120
Q10981	FUT2	enables	GO:0008107	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002516	9606	InterPro		20201205
Q10981	FUT2	enables	GO:0008417	F	ECO:0000304	TAS	PMID:7876235		9606	PINC		20050308
Q10981	FUT2	enables	GO:0008107	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.69	9606	UniProt		20201205
Q10981	FUT2	enables	GO:0031127	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JL27|ensembl:ENSMUSP00000063719	9606	Ensembl		20201205
Q10981	FUT2	enables	GO:0008417	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JL27|ensembl:ENSMUSP00000063719	9606	Ensembl		20201205
Q10981	FUT2	enables	GO:0008107	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JL27|ensembl:ENSMUSP00000063719	9606	Ensembl		20201205
Q10981	FUT2	enables	GO:0008107	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20041022
Q11128	FUT5	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
Q11128	FUT5	enables	GO:0017060	F	ECO:0000314	IDA	PMID:1740457		9606	UniProt		20200313
Q11128	FUT5	enables	GO:0017060	F	ECO:0000314	IDA	PMID:14718375		9606	UniProt		20200312
Q11128	FUT5	enables	GO:0017060	F	ECO:0000314	IDA	PMID:9737988		9606	UniProt		20200313
Q11128	FUT5	enables	GO:0017083	F	ECO:0000314	IDA	PMID:17604274		9606	UniProt		20200313
Q11128	FUT5	enables	GO:0017083	F	ECO:0000314	IDA	PMID:1740457		9606	UniProt		20200313
Q11128	FUT5	enables	GO:0017083	F	ECO:0000314	IDA	PMID:9737988		9606	UniProt		20200313
Q11128	FUT5	enables	GO:0017083	F	ECO:0000314	IDA	PMID:14718375		9606	UniProt		20200312
Q11128	FUT5	enables	GO:0017083	F	ECO:0000314	IDA	PMID:7721776		9606	UniProt		20200312
Q11128	FUT5	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
Q11128	FUT5	enables	GO:0008417	F	ECO:0000304	TAS	PMID:1339443		9606	PINC		20030904
Q11128	FUT5	enables	GO:0017083	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.152	9606	UniProt		20201205
Q11128	FUT5	enables	GO:0017060	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.65	9606	UniProt		20201205
Q11128	FUT5	enables	GO:0008417	F	ECO:0000314	IDA	PMID:17604274		9606	BHF-UCL		20170614
Q11128	FUT5	enables	GO:0008417	F	ECO:0000314	IDA	PMID:7721776		9606	BHF-UCL		20170614
Q11128	FUT5	enables	GO:0046920	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20031216
Q11130	FUT7	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
Q11130	FUT7	enables	GO:0008417	F	ECO:0000314	IDA	PMID:11404359		9606	UniProt		20170901
Q11130	FUT7	enables	GO:0017083	F	ECO:0000314	IDA	PMID:9473504		9606	UniProt		20191107
Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:9405391		9606	UniProt		20191028
Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:9299472		9606	UniProt		20191018
Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:8207002		9606	UniProt		20170901
Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:9461592		9606	UniProt		20191028
Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:11278338		9606	UniProt		20191114
Q11130	FUT7	enables	GO:0046920	F	ECO:0000315	IMP	PMID:23192350		9606	UniProt		20191114
Q11130	FUT7	enables	GO:0046920	F	ECO:0000315	IMP	PMID:15926890		9606	UniProt		20191104
Q11130	FUT7	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
Q11130	FUT7	enables	GO:0046920	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q712G6|ensembl:ENSRNOP00000033858	9606	Ensembl		20201205
Q11130	FUT7	enables	GO:0008417	F	ECO:0000314	IDA	PMID:9299472		9606	BHF-UCL		20170614
Q11130	FUT7	enables	GO:0046920	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20031216
Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000314	IDA	PMID:14722111		9606	CACAO		20141118
Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8027041		9606	UniProt		20200911
Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02745	9606	UniProt		20131121
Q11201	ST3GAL1	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000304	TAS	PMID:10504389		9606	PINC		20030904
Q11201	ST3GAL1	enables	GO:0047288	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.2	9606	UniProt		20201205
Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.4	9606	UniProt		20201205
Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54751|ensembl:ENSMUSP00000154853	9606	Ensembl		20201205
Q11203	ST3GAL3	enables	GO:0008373	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316659|MGI:MGI:1316743|PANTHER:PTN000346144|RGD:1303068|UniProtKB:Q11206|UniProtKB:Q9UNP4|UniProtKB:Q9Y274|ZFIN:ZDB-GENE-060322-1|ZFIN:ZDB-GENE-060322-2	9606	GO_Central		20201024
Q11203	ST3GAL3	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
Q11203	ST3GAL3	enables	GO:0008118	F	ECO:0000304	TAS	PMID:8333853		9606	PINC		20030904
Q11203	ST3GAL3	enables	GO:0008118	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.6	9606	UniProt		20201205
Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000346194|RGD:1303068|UniProtKB:Q11206	9606	GO_Central		20170228
Q11206	ST3GAL4	enables	GO:0008373	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316659|MGI:MGI:1316743|PANTHER:PTN000346144|RGD:1303068|UniProtKB:Q11206|UniProtKB:Q9UNP4|UniProtKB:Q9Y274|ZFIN:ZDB-GENE-060322-1|ZFIN:ZDB-GENE-060322-2	9606	GO_Central		20201024
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316743|PANTHER:PTN000346194|UniProtKB:Q11206	9606	GO_Central		20180817
Q11206	ST3GAL4	enables	GO:0004513	F	ECO:0000314	IDA	PMID:8611500		9606	UniProt		20200915
Q11206	ST3GAL4	enables	GO:0008118	F	ECO:0000315	IMP	PMID:25498912		9606	UniProt		20200915
Q11206	ST3GAL4	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000304	TAS	PMID:8557707		9606	PINC		20030904
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.4	9606	UniProt		20201205
Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.2	9606	UniProt		20201205
Q11206	ST3GAL4	enables	GO:0008118	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.6	9606	UniProt		20201205
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000304	TAS	Reactome:R-HSA-1022129		9606	Reactome		20150207
Q11206	ST3GAL4	enables	GO:0008118	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Y74|ensembl:ENSMUSP00000034537	9606	Ensembl		20201205
Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61131|ensembl:ENSRNOP00000013243	9606	Ensembl		20201205
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Y74|ensembl:ENSMUSP00000034537	9606	Ensembl		20201205
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8288606		9606	BHF-UCL	part_of(GO:0009101),part_of(GO:0006486),part_of(GO:1990743),has_input(CHEBI:17089)	20170803
Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000314	IDA	PMID:8288606		9606	BHF-UCL	part_of(GO:0009247),part_of(GO:0030259),part_of(GO:0097503),has_input(CHEBI:27938),has_output(CHEBI:78568)|part_of(GO:0009247),part_of(GO:0030259),part_of(GO:0097503),has_input(CHEBI:77709),has_output(CHEBI:78445)	20170803
Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8288606		9606	BHF-UCL	part_of(GO:0097503),part_of(GO:0009312),has_input(CHEBI:50699)	20170803
Q12794	HYAL1	enables	GO:0050501	F	ECO:0000314	IDA	PMID:21829529		9606	UniProt		20120206
Q13126	MTAP	enables	GO:0017061	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000224684|RGD:1310114|SGD:S000004007	9606	GO_Central		20170228
Q13126	MTAP	enables	GO:0017061	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010044	9606	InterPro		20201205
Q13126	MTAP	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018099	9606	InterPro		20201205
Q13126	MTAP	enables	GO:0004645	F	ECO:0000304	TAS	PMID:8687427		9606	PINC		20030904
Q13126	MTAP	enables	GO:0017061	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.28	9606	UniProt		20201205
Q13126	MTAP	enables	GO:0017061	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TP15|ensembl:ENSRNOP00000031214	9606	Ensembl		20201205
Q13126	MTAP	enables	GO:0017061	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000337064	9606	UniProt		20201205
Q13508	ART3	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107511|MGI:MGI:107948|PANTHER:PTN001619882|UniProtKB:P55806|UniProtKB:P55807	9606	GO_Central		20180112
Q13508	ART3	enables	GO:0003956	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000768	9606	InterPro		20201205
Q13508	ART3	enables	GO:0003950	F	ECO:0000304	TAS	PMID:9119374		9606	PINC		20030904
Q13508	ART3	enables	GO:0106274	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
Q13508	ART3	enables	GO:0106275	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
Q13508	ART3	enables	GO:0003956	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
Q14435	GALNT3	enables	GO:0004653	F	ECO:0000304	TAS	PMID:9592121		9606	PINC		20030904
Q14435	GALNT3	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q14435	GALNT3	enables	GO:0004653	F	ECO:0000304	TAS	Reactome:R-HSA-8851619		9606	Reactome		20160108
Q14435	GALNT3	enables	GO:0004653	F	ECO:0000314	IDA	PMID:9295285		9606	BHF-UCL		20080306
Q14442	PIGH	enables	GO:0017176	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019328|InterPro:IPR044215	9606	InterPro		20201205
Q15274	QPRT	enables	GO:0004514	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000789406|RGD:1310309|SGD:S000001943|TAIR:locus:2038791|UniProtKB:P30011|UniProtKB:P9WJJ7|UniProtKB:Q15274	9606	GO_Central		20170228
